date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:38:06	44/44	---MCZ	200	added ('OK')	text/plain	etag:W/%225ac1bc26-18%22	https://www.dmk.in/robots.txt		(from )
14:38:06	126610/126610	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:03%20GMT	https://www.dmk.in/	C:/My%20Web%20Sites/dmk/www.dmk.in/index.html	(from )
14:38:06	93376/93376	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2011%20Mar%202021%2009:08:04%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/dmk/connect.facebook.net/en_US/fbevents.js	(from https://www.dmk.in/)
14:38:07	3287/3287	---M--	200	added ('OK')	image/png	etag:%225ba627ef-cd7%22	https://www.dmk.in/img/fav.png	C:/My%20Web%20Sites/dmk/www.dmk.in/img/fav.png	(from https://www.dmk.in/)
14:38:07	144868/144868	---MCZ	200	added ('OK')	text/css	etag:W/%225d4c0f52-235e4%22	https://dmk.in/css/bootstrap.min.css	C:/My%20Web%20Sites/dmk/dmk.in/css/bootstrap.min.css	(from https://www.dmk.in/)
14:38:07	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%225ba39f22-d17%22	https://dmk.in/css/owl.carousel.css	C:/My%20Web%20Sites/dmk/dmk.in/css/owl.carousel.css	(from https://www.dmk.in/)
14:38:07	3699/3699	---MCZ	200	added ('OK')	text/css	etag:W/%225d1ae933-e73%22	https://dmk.in/css/owl.transitions.css	C:/My%20Web%20Sites/dmk/dmk.in/css/owl.transitions.css	(from https://www.dmk.in/)
14:38:08	30638/30638	---MCZ	200	added ('OK')	text/css	etag:W/%225d1aea0f-77ae%22	https://dmk.in/css/font-awesome.css	C:/My%20Web%20Sites/dmk/dmk.in/css/font-awesome.css	(from https://www.dmk.in/)
14:38:08	56152/56152	---MCZ	200	added ('OK')	text/css	etag:W/%225d494814-db58%22	https://dmk.in/css/block.css	C:/My%20Web%20Sites/dmk/dmk.in/css/block.css	(from https://www.dmk.in/)
14:38:08	149802/149802	---MCZ	200	added ('OK')	text/css	etag:W/%22600e5d53-2492a%22	https://dmk.in/css/customstyle.css?v=3.0	C:/My%20Web%20Sites/dmk/dmk.in/css/customstylec3db.css	(from https://www.dmk.in/)
14:38:08	5260/5260	---MCZ	200	added ('OK')	text/css	etag:W/%225d1b0a35-148c%22	https://dmk.in/css/magnific-popup.css	C:/My%20Web%20Sites/dmk/dmk.in/css/magnific-popup.css	(from https://www.dmk.in/)
14:38:09	2342/2342	---MCZ	200	added ('OK')	text/css	etag:W/%225d1b0e8c-926%22	https://dmk.in/css/slick-theme.css	C:/My%20Web%20Sites/dmk/dmk.in/css/slick-theme.css	(from https://www.dmk.in/)
14:38:09	86926/86926	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf28c26-1538e%22	https://dmk.in/js/jquery.min.js	C:/My%20Web%20Sites/dmk/dmk.in/js/jquery.min.js	(from https://www.dmk.in/)
14:38:09	20336/20336	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf28c25-4f70%22	https://dmk.in/js/popper.min.js	C:/My%20Web%20Sites/dmk/dmk.in/js/popper.min.js	(from https://www.dmk.in/)
14:38:09	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf28c2b-bf30%22	https://dmk.in/js/bootstrap.min.js	C:/My%20Web%20Sites/dmk/dmk.in/js/bootstrap.min.js	(from https://www.dmk.in/)
14:38:09	20765/20765	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf28c27-511d%22	https://dmk.in/js/hammer.min.js	C:/My%20Web%20Sites/dmk/dmk.in/js/hammer.min.js	(from https://www.dmk.in/)
14:38:10	44143/44143	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d1b31d5-ac6f%22	https://dmk.in/js/owl.carousel.min.js	C:/My%20Web%20Sites/dmk/dmk.in/js/owl.carousel.min.js	(from https://www.dmk.in/)
14:38:10	8107/8107	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf28c24-1fab%22	https://dmk.in/js/wow.js	C:/My%20Web%20Sites/dmk/dmk.in/js/wow.js	(from https://www.dmk.in/)
14:38:10	11662/11662	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d1b325c-2d8e%22	https://dmk.in/js/jquery.scrollbar.js	C:/My%20Web%20Sites/dmk/dmk.in/js/jquery.scrollbar.js	(from https://www.dmk.in/)
14:38:10	20148/20148	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d1b3534-4eb4%22	https://dmk.in/js/jquery.magnific-popup.js	C:/My%20Web%20Sites/dmk/dmk.in/js/jquery.magnific-popup.js	(from https://www.dmk.in/)
14:38:10	23216/23216	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bbde5e5-5ab0%22	https://www.dmk.in/source/jquery.fancybox.pack.js?v=2.1.5	C:/My%20Web%20Sites/dmk/www.dmk.in/source/jquery.fancybox.pack8cbb.js	(from https://www.dmk.in/)
14:38:11	3928/3928	---MCZ	200	added ('OK')	text/css	etag:W/%225d1b12a4-f58%22	https://www.dmk.in/source/jquery.fancybox.css?v=2.1.5	C:/My%20Web%20Sites/dmk/www.dmk.in/source/jquery.fancybox8cbb.css	(from https://www.dmk.in/)
14:38:11	1880/1880	---MCZ	200	added ('OK')	text/css	etag:W/%225d1b1308-758%22	https://www.dmk.in/source/helpers/jquery.fancybox-buttons.css?v=1.0.5	C:/My%20Web%20Sites/dmk/www.dmk.in/source/helpers/jquery.fancybox-buttons3447.css	(from https://www.dmk.in/)
14:38:11	1795/1795	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d1b40c3-703%22	https://www.dmk.in/source/helpers/jquery.fancybox-buttons.js?v=1.0.5	C:/My%20Web%20Sites/dmk/www.dmk.in/source/helpers/jquery.fancybox-buttons3447.js	(from https://www.dmk.in/)
14:38:11	600/600	---MCZ	200	added ('OK')	text/css	etag:W/%225d1b1346-258%22	https://www.dmk.in/source/helpers/jquery.fancybox-thumbs.css?v=1.0.7	C:/My%20Web%20Sites/dmk/www.dmk.in/source/helpers/jquery.fancybox-thumbsf2ad.css	(from https://www.dmk.in/)
14:38:11	1709/1709	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d1b40c3-6ad%22	https://www.dmk.in/source/helpers/jquery.fancybox-thumbs.js?v=1.0.7	C:/My%20Web%20Sites/dmk/www.dmk.in/source/helpers/jquery.fancybox-thumbsf2ad.js	(from https://www.dmk.in/)
14:38:12	2034/2034	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d1b40c3-7f2%22	https://www.dmk.in/source/helpers/jquery.fancybox-media.js?v=1.0.7	C:/My%20Web%20Sites/dmk/www.dmk.in/source/helpers/jquery.fancybox-mediaf2ad.js	(from https://www.dmk.in/)
14:38:12	8351/8351	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d413a9f-209f%22	https://dmk.in/js/common.js?v=1.0	C:/My%20Web%20Sites/dmk/dmk.in/js/commonc619.js	(from https://www.dmk.in/)
14:38:12	2770/2770	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d1b3611-ad2%22	https://dmk.in/js/easy-responsive-tabs.js	C:/My%20Web%20Sites/dmk/dmk.in/js/easy-responsive-tabs.js	(from https://www.dmk.in/)
14:38:12	43881/43881	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf28c28-ab69%22	https://dmk.in/js/slick.min.js	C:/My%20Web%20Sites/dmk/dmk.in/js/slick.min.js	(from https://www.dmk.in/)
14:38:13	14876/14876	---M--	200	added ('OK')	image/jpeg	etag:%225bf2ecbe-3a1c%22	https://www.dmk.in/img/stalin-logo.jpg	C:/My%20Web%20Sites/dmk/www.dmk.in/img/stalin-logo.jpg	(from https://www.dmk.in/)
14:38:13	165517/165517	---M--	200	added ('OK')	image/gif	etag:%225bab4ee3-2868d%22	https://www.dmk.in/img/Logo-GIFsdaf.gif	C:/My%20Web%20Sites/dmk/www.dmk.in/img/Logo-GIFsdaf.gif	(from https://www.dmk.in/)
14:38:13	16483/16483	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:10%20GMT	https://www.dmk.in/partyprinciples	C:/My%20Web%20Sites/dmk/www.dmk.in/partyprinciples.html	(from https://www.dmk.in/)
14:38:14	25248/25248	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:11%20GMT	https://www.dmk.in/history	C:/My%20Web%20Sites/dmk/www.dmk.in/history.html	(from https://www.dmk.in/)
14:38:14	20239/20239	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:11%20GMT	https://www.dmk.in/officials	C:/My%20Web%20Sites/dmk/www.dmk.in/officials.html	(from https://www.dmk.in/)
14:38:15	215591/215591	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:12%20GMT	https://www.dmk.in/publicreps	C:/My%20Web%20Sites/dmk/www.dmk.in/publicreps.html	(from https://www.dmk.in/)
14:38:16	23590/23590	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:13%20GMT	https://www.dmk.in/wings	C:/My%20Web%20Sites/dmk/www.dmk.in/wings.html	(from https://www.dmk.in/)
14:38:16	14718/14718	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:13%20GMT	https://www.dmk.in/socialstream	C:/My%20Web%20Sites/dmk/www.dmk.in/socialstream.html	(from https://www.dmk.in/)
14:38:16	48704/48704	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:13%20GMT	https://www.dmk.in/mkstalin	C:/My%20Web%20Sites/dmk/www.dmk.in/mkstalin.html	(from https://www.dmk.in/)
14:38:17	346/346	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:14%20GMT	https://www.dmk.in/kalaignar-karunanithi	C:/My%20Web%20Sites/dmk/www.dmk.in/kalaignar-karunanithi	(from https://www.dmk.in/)
14:38:17	101557/101557	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:14%20GMT	https://www.dmk.in/arignar-anna	C:/My%20Web%20Sites/dmk/www.dmk.in/arignar-anna.html	(from https://www.dmk.in/)
14:38:17	63141/63141	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:15%20GMT	https://www.dmk.in/periyar	C:/My%20Web%20Sites/dmk/www.dmk.in/periyar.html	(from https://www.dmk.in/)
14:38:18	275213/275213	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:15%20GMT	https://www.dmk.in/achievements	C:/My%20Web%20Sites/dmk/www.dmk.in/achievements.html	(from https://www.dmk.in/)
14:38:18	13866/13866	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:15%20GMT	https://www.dmk.in/murasoli	C:/My%20Web%20Sites/dmk/www.dmk.in/murasoli.html	(from https://www.dmk.in/)
14:38:18	23097/23097	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:15%20GMT	https://www.dmk.in/announcement	C:/My%20Web%20Sites/dmk/www.dmk.in/announcement.html	(from https://www.dmk.in/)
14:38:19	19419/19419	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:16%20GMT	https://www.dmk.in/news	C:/My%20Web%20Sites/dmk/www.dmk.in/news.html	(from https://www.dmk.in/)
14:38:19	88770/88770	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:16%20GMT	https://www.dmk.in/gallery	C:/My%20Web%20Sites/dmk/www.dmk.in/gallery.html	(from https://www.dmk.in/)
14:38:20	100475/100475	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:17%20GMT	https://www.dmk.in/galleryvideo	C:/My%20Web%20Sites/dmk/www.dmk.in/galleryvideo.html	(from https://www.dmk.in/)
14:38:20	27217/27217	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:17%20GMT	https://www.dmk.in/events	C:/My%20Web%20Sites/dmk/www.dmk.in/events.html	(from https://www.dmk.in/)
14:38:20	17506/17506	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:18%20GMT	https://www.dmk.in/nep-tamil	C:/My%20Web%20Sites/dmk/www.dmk.in/nep-tamil.html	(from https://www.dmk.in/)
14:38:21	151362/151362	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:18%20GMT	https://www.dmk.in/nep	C:/My%20Web%20Sites/dmk/www.dmk.in/nep.html	(from https://www.dmk.in/)
14:38:21	55928/55928	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:18%20GMT	https://www.dmk.in/candidates	C:/My%20Web%20Sites/dmk/www.dmk.in/candidates.html	(from https://www.dmk.in/)
14:38:21	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Mar%202021%2009:08:18%20GMT	https://www.dmk.in/joindmk	C:/My%20Web%20Sites/dmk/www.dmk.in/joindmk	(from https://www.dmk.in/)
14:38:21	6127/6127	---M--	200	added ('OK')	image/png	etag:%225bbf35a3-17ef%22	https://www.dmk.in/img/sunsmall.png	C:/My%20Web%20Sites/dmk/www.dmk.in/img/sunsmall.png	(from https://www.dmk.in/)
14:38:22	69485/69485	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Mar%202021%2009:08:19%20GMT	https://www.dmk.in/joindmk/	C:/My%20Web%20Sites/dmk/www.dmk.in/joindmk/index.html	(from https://www.dmk.in/)
14:38:22	296414/296414	---M--	200	added ('OK')	image/jpeg	etag:%22597dad1d3e8f6c85b5c2a87e7327975f%22	https://static.dmk.in/WebBanner/20181119131507.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebBanner/20181119131507.jpg	(from https://www.dmk.in/)
14:38:24	786817/786817	---M--	200	added ('OK')	image/png	etag:%22a4d219b28abf783d399a67c9813b37c8%22	https://static.dmk.in/WebBanner/20181119182941.png	C:/My%20Web%20Sites/dmk/static.dmk.in/WebBanner/20181119182941.png	(from https://www.dmk.in/)
14:38:25	332005/332005	---M--	200	added ('OK')	image/png	etag:%22c4fe8d38133eea52ed4e2381df3d26df%22	https://static.dmk.in/WebBanner/20181119132931.png	C:/My%20Web%20Sites/dmk/static.dmk.in/WebBanner/20181119132931.png	(from https://www.dmk.in/)
14:38:26	3910/3910	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:23%20GMT	https://www.dmk.in/T90sARYGvn4	C:/My%20Web%20Sites/dmk/www.dmk.in/T90sARYGvn4	(from https://www.dmk.in/)
14:38:26	135034/135034	---M--	200	added ('OK')	image/jpeg	etag:%224a911cc4e5bd3b822a48bc5ab30c8b9c%22	https://static.dmk.in/WebVideo/20210302143822.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20210302143822.jpg	(from https://www.dmk.in/)
14:38:26	95706/95706	---M--	200	added ('OK')	image/jpeg	etag:%222bd8f0e31fa632aeeab1711ae03b53c8%22	https://static.dmk.in/WebVideo/20201222180326.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201222180326.jpg	(from https://www.dmk.in/)
14:38:26	3910/3910	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:24%20GMT	https://www.dmk.in/TFgcl0-ydaU	C:/My%20Web%20Sites/dmk/www.dmk.in/TFgcl0-ydaU	(from https://www.dmk.in/)
14:38:26	616866/616866	---M--	200	added ('OK')	image/png	etag:%228edc7430a0a3ef023d07b2ddc64cc97d%22	https://static.dmk.in/WebBanner/20181119182830.png	C:/My%20Web%20Sites/dmk/static.dmk.in/WebBanner/20181119182830.png	(from https://www.dmk.in/)
14:38:27	57402/57402	---M--	200	added ('OK')	image/jpeg	etag:%2286d96008d1b23fd8249b2a9a7e734e1a%22	https://static.dmk.in/WebVideo/20201222180106.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201222180106.jpg	(from https://www.dmk.in/)
14:38:27	3910/3910	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:24%20GMT	https://www.dmk.in/bhFwLys9jas	C:/My%20Web%20Sites/dmk/www.dmk.in/bhFwLys9jas	(from https://www.dmk.in/)
14:38:27	94595/94595	---M--	200	added ('OK')	image/jpeg	etag:%2268d3f975612bf3cac45b6c01eeb2c9c9%22	https://static.dmk.in/WebVideo/20201222175824.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201222175824.jpg	(from https://www.dmk.in/)
14:38:27	70358/70358	---M--	200	added ('OK')	image/jpeg	etag:%226fda26ad5818e59299f7b0f51f1ea8e6%22	https://static.dmk.in/WebVideo/20201211114221.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211114221.jpg	(from https://www.dmk.in/)
14:38:28	17619/17619	---M--	200	added ('OK')	image/jpeg	etag:%226dfad7fe5687af5f8126b7c95bbf441f%22	https://static.dmk.in/WebVideo/20201211113939.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211113939.jpg	(from https://www.dmk.in/)
14:38:28	125837/125837	---M--	200	added ('OK')	image/jpeg	etag:%2288c002c3c3929c929bd9c959c31ced75%22	https://static.dmk.in/WebVideo/20201211114100.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211114100.jpg	(from https://www.dmk.in/)
14:38:28	77790/77790	---M--	200	added ('OK')	image/jpeg	etag:%22daef7e9cd03f3d5be0b6b161cfea94b7%22	https://static.dmk.in/WebVideo/20201211113715.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211113715.jpg	(from https://www.dmk.in/)
14:38:28	139696/139696	---M--	200	added ('OK')	image/jpeg	etag:%2204c1201ac97f028110985cf4fc38f20b%22	https://static.dmk.in/WebVideo/20201211113600.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211113600.jpg	(from https://www.dmk.in/)
14:38:29	66557/66557	---M--	200	added ('OK')	image/jpeg	etag:%22d11c0433d19b573fa1ea1d9ce4568432%22	https://static.dmk.in/WebVideo/20201211113123.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211113123.jpg	(from https://www.dmk.in/)
14:38:29	156869/156869	---M--	200	added ('OK')	image/jpeg	etag:%22e2e9acdf8ecbabb51000d096482d223c%22	https://static.dmk.in/WebVideo/20201211113414.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211113414.jpg	(from https://www.dmk.in/)
14:38:29	100468/100468	---M--	200	added ('OK')	image/jpeg	etag:%22af099f0da473ce4d27007ef015724b21%22	https://static.dmk.in/WebVideo/20201211112842.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211112842.jpg	(from https://www.dmk.in/)
14:38:29	113953/113953	---M--	200	added ('OK')	image/jpeg	etag:%22f3c0c4bf690c3a14f8f0373c3dfa83b7%22	https://static.dmk.in/WebVideo/20201211112718.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211112718.jpg	(from https://www.dmk.in/)
14:38:30	121584/121584	---M--	200	added ('OK')	image/jpeg	etag:%224420bcc6adffae63bff615a2bb9ddab9%22	https://static.dmk.in/WebVideo/20201211112600.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211112600.jpg	(from https://www.dmk.in/)
14:38:30	86032/86032	---M--	200	added ('OK')	image/jpeg	etag:%229391f4f3be37e628a9add1b8234c7ad2%22	https://static.dmk.in/WebVideo/20201211112448.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211112448.jpg	(from https://www.dmk.in/)
14:38:30	65959/65959	---M--	200	added ('OK')	image/jpeg	etag:%2216ff70b2af12393719bccaa7aa734152%22	https://static.dmk.in/WebVideo/20201211112305.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211112305.jpg	(from https://www.dmk.in/)
14:38:30	100949/100949	---M--	200	added ('OK')	image/jpeg	etag:%220418fcba806379a97e61b51cdf13681f%22	https://static.dmk.in/WebVideo/20201211112134.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211112134.jpg	(from https://www.dmk.in/)
14:38:30	81234/81234	---M--	200	added ('OK')	image/jpeg	etag:%225123695eeb86521fbc54aad46f1da20a%22	https://static.dmk.in/WebVideo/20201211111955.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211111955.jpg	(from https://www.dmk.in/)
14:38:30	84865/84865	---M--	200	added ('OK')	image/jpeg	etag:%2260fcd914831254ec57b33ddf2538ec74%22	https://static.dmk.in/WebVideo/20201211111838.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211111838.jpg	(from https://www.dmk.in/)
14:38:31	45284/45284	---M--	200	added ('OK')	image/jpeg	etag:%22f1a9b77a218cbaa7e5b2b635aeba4758%22	https://static.dmk.in/WebVideo/20200604173248.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20200604173248.jpg	(from https://www.dmk.in/)
14:38:31	171387/171387	---M--	200	added ('OK')	image/jpeg	etag:%2278259e5910523b925bb76aa16b301328%22	https://static.dmk.in/WebVideo/20201211111547.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20201211111547.jpg	(from https://www.dmk.in/)
14:38:31	3910/3910	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:28%20GMT	https://www.dmk.in/<iframe%20width=%22560%22%20height=%22315%22%20src=%22https://www.youtube.com/watch?v=4tivU2Mf67w%22%20frameborder=%220%22%20allow=%22accelerometer;%20autoplay;%20encrypted-media;%20gyroscope;%20picture-in-picture%22%20allowfullscreen></iframe>	C:/My%20Web%20Sites/dmk/www.dmk.in/_iframe%20width=_560_%20height=_315_%20src=_https_/www.youtube.com/watchcea5	(from https://www.dmk.in/)
14:38:31	55529/55529	---M--	200	added ('OK')	image/jpeg	etag:%2243b5441373874693cb04f90ca7477822%22	https://static.dmk.in/WebVideo/20181205153203.JPG	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20181205153203.jpg	(from https://www.dmk.in/)
14:38:32	3910/3910	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:29%20GMT	https://www.dmk.in/<iframe%20width=%22560%22%20height=%22315%22%20src=%22https://www.youtube.com/watch?v=UaTm5Xan1UE%22%20frameborder=%220%22%20allow=%22accelerometer;%20autoplay;%20encrypted-media;%20gyroscope;%20picture-in-picture%22%20allowfullscreen></iframe>	C:/My%20Web%20Sites/dmk/www.dmk.in/_iframe%20width=_560_%20height=_315_%20src=_https_/www.youtube.com/watch3332	(from https://www.dmk.in/)
14:38:32	29590/29590	---M--	200	added ('OK')	image/jpeg	etag:%226baa9ed58a7262ebdeac513b2ee78333%22	https://static.dmk.in/WebVideo/20181205151640.JPG	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20181205151640.jpg	(from https://www.dmk.in/)
14:38:32	3910/3910	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:29%20GMT	https://www.dmk.in/<iframe%20width=%22560%22%20height=%22315%22%20src=%22https://www.youtube.com/watch?v=gy_qHxAWSas%22%20frameborder=%220%22%20allow=%22accelerometer;%20autoplay;%20encrypted-media;%20gyroscope;%20picture-in-picture%22%20allowfullscreen></iframe>	C:/My%20Web%20Sites/dmk/www.dmk.in/_iframe%20width=_560_%20height=_315_%20src=_https_/www.youtube.com/watchaddf	(from https://www.dmk.in/)
14:38:32	41932/41932	---M--	200	added ('OK')	image/jpeg	etag:%2297f31e1d637d098a0dd2ed708740dd2c%22	https://static.dmk.in/WebVideo/20181205150815.JPG	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20181205150815.jpg	(from https://www.dmk.in/)
14:38:32	3910/3910	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:30%20GMT	https://www.dmk.in/<iframe%20width=%22560%22%20height=%22315%22%20src=%22https://www.youtube.com/watch?v=YqvH8-CTcY4%22%20frameborder=%220%22%20allow=%22accelerometer;%20autoplay;%20encrypted-media;%20gyroscope;%20picture-in-picture%22%20allowfullscreen></iframe>	C:/My%20Web%20Sites/dmk/www.dmk.in/_iframe%20width=_560_%20height=_315_%20src=_https_/www.youtube.com/watch430e	(from https://www.dmk.in/)
14:38:33	10424/10424	---M--	200	added ('OK')	image/jpeg	etag:%2259989087b05dff11bfd77b2fd68b7076%22	https://static.dmk.in/WebVideo/20190801170949.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20190801170949.jpg	(from https://www.dmk.in/)
14:38:33	3910/3910	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:30%20GMT	https://www.dmk.in/<iframe%20width=%22560%22%20height=%22315%22%20src=%22https://www.youtube.com/watch?v=_uRerRav_zc%22%20frameborder=%220%22%20allow=%22accelerometer;%20autoplay;%20encrypted-media;%20gyroscope;%20picture-in-picture%22%20allowfullscreen></iframe>	C:/My%20Web%20Sites/dmk/www.dmk.in/_iframe%20width=_560_%20height=_315_%20src=_https_/www.youtube.com/watchee44	(from https://www.dmk.in/)
14:38:33	9228/9228	---M--	200	added ('OK')	image/jpeg	etag:%22ccc6cf9d21dde4bd6082c43dea57477e%22	https://static.dmk.in/WebVideo/20190801170855.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20190801170855.jpg	(from https://www.dmk.in/)
14:38:33	3910/3910	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:31%20GMT	https://www.dmk.in/<iframe%20width=%22560%22%20height=%22315%22%20src=%22https://www.youtube.com/watch?v=rkt_KcSFG5M%22%20frameborder=%220%22%20allow=%22accelerometer;%20autoplay;%20encrypted-media;%20gyroscope;%20picture-in-picture%22%20allowfullscreen></iframe>	C:/My%20Web%20Sites/dmk/www.dmk.in/_iframe%20width=_560_%20height=_315_%20src=_https_/www.youtube.com/watche810	(from https://www.dmk.in/)
14:38:34	9093/9093	---M--	200	added ('OK')	image/jpeg	etag:%22eb63e96063b51ad4f5b55cf9953d76e9%22	https://static.dmk.in/WebVideo/20190801170819.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20190801170819.jpg	(from https://www.dmk.in/)
14:38:34	3910/3910	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Mar%202021%2009:08:31%20GMT	https://www.dmk.in/<iframe%20width=%22560%22%20height=%22315%22%20src=%22https://www.youtube.com/embed/zyOuag4sERk%22%20frameborder=%220%22%20allow=%22accelerometer;%20autoplay;%20encrypted-media;%20gyroscope;%20picture-in-picture%22%20allowfullscreen></iframe>	C:/My%20Web%20Sites/dmk/www.dmk.in/_iframe%20width=_560_%20height=_315_%20src=_https_/www.youtube.com/embed/zyOuag4sERk_%20frameborder=_0_%20allow=_accelerometer;%20autoplay;%20encrypted-media;%20gyroscope;%20picture-in-picture_%20allowfullscreen__/iframe_	(from https://www.dmk.in/)
14:38:34	54652/54652	---M--	200	added ('OK')	image/jpeg	etag:%22b2076b92c973c9275673a430153f93b6%22	https://static.dmk.in/WebVideo/20190801170729.jpg	C:/My%20Web%20Sites/dmk/static.dmk.in/WebVideo/20190801170729.jpg	(from https://www.dmk.in/)
